"";"p0";"h";"phiZero";"phiOne";"phiTwo";"zeroVariance";"firstVariance";"secondVariance";"ESS";"LeftIntervalZero";"RightIntervalZero";"LeftIntervalFirst";"RightIntervalFirst";"LeftIntervalSecond";"RightIntervalSecond";"ZeroInZero";"ZeroSmallerZero";"ZeroBiggerZero";"ZeroInFirst";"ZeroSmallerFirst";"ZeroBiggerFirst";"ZeroInSecond";"ZeroSmallerSecond";"ZeroBiggerSecond";"ColorCodeZero";"ColorCodeFirst";"ColorCodeSecond";"distanceZero";"distanceFirst";"distanceSecond"
"1";0,02;0,0408163265306122;0;0,550627425867153;-5,78074426351542;4,76548207278002e-05;0,0889806790686358;63,5244737573866;3,0577839537051;-0,0382937529778266;-0,00170624702217337;-0,239864154047495;1,3411190057818;-26,9020094045944;15,3405208775635;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"grey";"grey";"grey";0;-1,84590769906957;0,725292553925323
"2";0,04;0,0408163265306122;0,00846589131722146;0,420656550970558;-5,20644744153521;4,43599560736143e-05;0,0366229222184264;69,9380697186448;3,94466004550906;-0,049184118209053;-0,0138840991565041;-0,0864811385677358;0,927794240508852;-27,368307656137;16,9554127730666;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"grey";"grey";"grey";-1,27109243826141;-2,19811879325187;0,62256495175555
"3";0,06;0,0408163265306122;0,0147676986915697;0,288417022352658;-3,00776978478826;5,89320803108992e-05;0,0358127287367405;82,7956975924055;4,56331969301168;-0,0655757827194546;-0,0248888198974059;-0,213079697763641;0,789913742468957;-27,1208824441696;21,1053428745931;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"grey";"grey";"grey";-1,92369819176562;-1,52406041189933;0,330552698869274
"4";0,08;0,0408163265306122;0,0174447339469013;0,213960172995835;0,80883742572099;0,000110084378703324;0,0906521987829021;101,554383844923;4,90276243504897;-0,0903595834980239;-0,0347509486081735;-0,583921632285971;1,01184197827764;-25,8965404901185;27,5142153415605;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"grey";"grey";"grey";-1,66265254898667;-0,710630378647273;-0,0802623554034232
"5";0,1;0,0408163265306122;0,0181364827723772;0,244405803039786;5,94283499876438;0,000287068737372911;0,209001101718223;118,067248255806;5,04925215851133;-0,126763103579179;-0,0369639308760662;-0,967094921295218;1,45590652737479;-22,8519679671695;34,7376379646983;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-1,0704345498142;-0,534610181640629;-0,546926481189856
"6";0,12;0,0408163265306122;0,0199396508311305;0,402667333800442;11,5823359858658;0,000770559518112239;0,381112406908756;119,114902084723;5,09897703192368;-0,173622172462894;-0,0264985258748452;-1,23330492109622;2,0386395886971;-17,3399382332018;40,5046102049333;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-0,718314204071842;-0,65225866236385;-1,0612387758089
"7";0,14;0,0408163265306122;0,0267349415339722;0,679142685256983;16,2848109379439;0,00182934580207807;0,551314023908765;111,266825578997;5,11225299720864;-0,226608734663351;7,8617731294861e-05;-1,28851211933287;2,64679748984684;-11,6684346023164;44,2380564782042;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"camel";"purple";"green";-0,625073855871081;-0,914663834410083;-1,54383140763266
"8";0,16;0,0408163265306122;0,041953881342204;1,031083695656;18,4642221631039;0,00362547003053794;0,642562322523447;125,278013999462;5,11504094364076;-0,277608882450147;0,0415166451345556;-1,09317311181439;3,15534050312638;-11,1968482881161;48,1252926143238;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"camel";"purple";"green";-0,696770870113729;-1,28628229314949;-1,64965674456369
"9";0,18;0,0408163265306122;0,0671082364550371;1,39533131243977;17,4364184801599;0,00591783967842292;0,628061576018645;161,342536923759;5,11550144258265;-0,316751279233223;0,0909677521432974;-0,704819597062876;3,49548222194242;-16,2243348375625;51,0971717978824;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"camel";"purple";"green";-0,872356955982104;-1,76066296045391;-1,37272278701561
"10";0,2;0,0408163265306122;0,101483677977606;1,70995232492346;13,6010563996532;0,00816634423982883;0,544628962652607;194,746655278283;5,11556126979168;-0,337993003822478;0,140960359777689;-0,245736512061715;3,66564116190864;-23,3804326709653;50,5825454702717;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"camel";"purple";"green";-1,12300672518212;-2,31704055674101;-0,974625203150767
